t1,t1_bfc,t2, t2_bfc, t1ce, t1ce_bfc, flair, flair_bfc, gt
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BHQ_1/BraTS19_CBICA_BHQ_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BHQ_1/BraTS19_CBICA_BHQ_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BHQ_1/BraTS19_CBICA_BHQ_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BHQ_1/BraTS19_CBICA_BHQ_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BHQ_1/BraTS19_CBICA_BHQ_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BHQ_1/BraTS19_CBICA_BHQ_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BHQ_1/BraTS19_CBICA_BHQ_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BHQ_1/BraTS19_CBICA_BHQ_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BHQ_1/BraTS19_CBICA_BHQ_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BIC_1/BraTS19_CBICA_BIC_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BIC_1/BraTS19_CBICA_BIC_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BIC_1/BraTS19_CBICA_BIC_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BIC_1/BraTS19_CBICA_BIC_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BIC_1/BraTS19_CBICA_BIC_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BIC_1/BraTS19_CBICA_BIC_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BIC_1/BraTS19_CBICA_BIC_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BIC_1/BraTS19_CBICA_BIC_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BIC_1/BraTS19_CBICA_BIC_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BJY_1/BraTS19_CBICA_BJY_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BJY_1/BraTS19_CBICA_BJY_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BJY_1/BraTS19_CBICA_BJY_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BJY_1/BraTS19_CBICA_BJY_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BJY_1/BraTS19_CBICA_BJY_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BJY_1/BraTS19_CBICA_BJY_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BJY_1/BraTS19_CBICA_BJY_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BJY_1/BraTS19_CBICA_BJY_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BJY_1/BraTS19_CBICA_BJY_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BKV_1/BraTS19_CBICA_BKV_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BKV_1/BraTS19_CBICA_BKV_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BKV_1/BraTS19_CBICA_BKV_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BKV_1/BraTS19_CBICA_BKV_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BKV_1/BraTS19_CBICA_BKV_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BKV_1/BraTS19_CBICA_BKV_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BKV_1/BraTS19_CBICA_BKV_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BKV_1/BraTS19_CBICA_BKV_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BKV_1/BraTS19_CBICA_BKV_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TMC_15477_1/BraTS19_TMC_15477_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TMC_15477_1/BraTS19_TMC_15477_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TMC_15477_1/BraTS19_TMC_15477_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TMC_15477_1/BraTS19_TMC_15477_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TMC_15477_1/BraTS19_TMC_15477_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TMC_15477_1/BraTS19_TMC_15477_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TMC_15477_1/BraTS19_TMC_15477_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TMC_15477_1/BraTS19_TMC_15477_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TMC_15477_1/BraTS19_TMC_15477_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BNR_1/BraTS19_CBICA_BNR_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BNR_1/BraTS19_CBICA_BNR_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BNR_1/BraTS19_CBICA_BNR_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BNR_1/BraTS19_CBICA_BNR_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BNR_1/BraTS19_CBICA_BNR_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BNR_1/BraTS19_CBICA_BNR_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BNR_1/BraTS19_CBICA_BNR_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BNR_1/BraTS19_CBICA_BNR_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_BNR_1/BraTS19_CBICA_BNR_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_131_1/BraTS19_TCIA01_131_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_131_1/BraTS19_TCIA01_131_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_131_1/BraTS19_TCIA01_131_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_131_1/BraTS19_TCIA01_131_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_131_1/BraTS19_TCIA01_131_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_131_1/BraTS19_TCIA01_131_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_131_1/BraTS19_TCIA01_131_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_131_1/BraTS19_TCIA01_131_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_131_1/BraTS19_TCIA01_131_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_147_1/BraTS19_TCIA01_147_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_147_1/BraTS19_TCIA01_147_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_147_1/BraTS19_TCIA01_147_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_147_1/BraTS19_TCIA01_147_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_147_1/BraTS19_TCIA01_147_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_147_1/BraTS19_TCIA01_147_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_147_1/BraTS19_TCIA01_147_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_147_1/BraTS19_TCIA01_147_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_147_1/BraTS19_TCIA01_147_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_180_1/BraTS19_TCIA01_180_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_180_1/BraTS19_TCIA01_180_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_180_1/BraTS19_TCIA01_180_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_180_1/BraTS19_TCIA01_180_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_180_1/BraTS19_TCIA01_180_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_180_1/BraTS19_TCIA01_180_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_180_1/BraTS19_TCIA01_180_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_180_1/BraTS19_TCIA01_180_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_180_1/BraTS19_TCIA01_180_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_186_1/BraTS19_TCIA01_186_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_186_1/BraTS19_TCIA01_186_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_186_1/BraTS19_TCIA01_186_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_186_1/BraTS19_TCIA01_186_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_186_1/BraTS19_TCIA01_186_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_186_1/BraTS19_TCIA01_186_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_186_1/BraTS19_TCIA01_186_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_186_1/BraTS19_TCIA01_186_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_186_1/BraTS19_TCIA01_186_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_190_1/BraTS19_TCIA01_190_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_190_1/BraTS19_TCIA01_190_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_190_1/BraTS19_TCIA01_190_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_190_1/BraTS19_TCIA01_190_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_190_1/BraTS19_TCIA01_190_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_190_1/BraTS19_TCIA01_190_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_190_1/BraTS19_TCIA01_190_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_190_1/BraTS19_TCIA01_190_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_190_1/BraTS19_TCIA01_190_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA08_105_1/BraTS19_TCIA08_105_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA08_105_1/BraTS19_TCIA08_105_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA08_105_1/BraTS19_TCIA08_105_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA08_105_1/BraTS19_TCIA08_105_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA08_105_1/BraTS19_TCIA08_105_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA08_105_1/BraTS19_TCIA08_105_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA08_105_1/BraTS19_TCIA08_105_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA08_105_1/BraTS19_TCIA08_105_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA08_105_1/BraTS19_TCIA08_105_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_203_1/BraTS19_TCIA01_203_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_203_1/BraTS19_TCIA01_203_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_203_1/BraTS19_TCIA01_203_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_203_1/BraTS19_TCIA01_203_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_203_1/BraTS19_TCIA01_203_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_203_1/BraTS19_TCIA01_203_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_203_1/BraTS19_TCIA01_203_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_203_1/BraTS19_TCIA01_203_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_203_1/BraTS19_TCIA01_203_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_221_1/BraTS19_TCIA01_221_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_221_1/BraTS19_TCIA01_221_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_221_1/BraTS19_TCIA01_221_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_221_1/BraTS19_TCIA01_221_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_221_1/BraTS19_TCIA01_221_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_221_1/BraTS19_TCIA01_221_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_221_1/BraTS19_TCIA01_221_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_221_1/BraTS19_TCIA01_221_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_221_1/BraTS19_TCIA01_221_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_231_1/BraTS19_TCIA01_231_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_231_1/BraTS19_TCIA01_231_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_231_1/BraTS19_TCIA01_231_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_231_1/BraTS19_TCIA01_231_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_231_1/BraTS19_TCIA01_231_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_231_1/BraTS19_TCIA01_231_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_231_1/BraTS19_TCIA01_231_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_231_1/BraTS19_TCIA01_231_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_231_1/BraTS19_TCIA01_231_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_235_1/BraTS19_TCIA01_235_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_235_1/BraTS19_TCIA01_235_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_235_1/BraTS19_TCIA01_235_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_235_1/BraTS19_TCIA01_235_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_235_1/BraTS19_TCIA01_235_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_235_1/BraTS19_TCIA01_235_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_235_1/BraTS19_TCIA01_235_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_235_1/BraTS19_TCIA01_235_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_235_1/BraTS19_TCIA01_235_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_335_1/BraTS19_TCIA01_335_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_335_1/BraTS19_TCIA01_335_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_335_1/BraTS19_TCIA01_335_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_335_1/BraTS19_TCIA01_335_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_335_1/BraTS19_TCIA01_335_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_335_1/BraTS19_TCIA01_335_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_335_1/BraTS19_TCIA01_335_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_335_1/BraTS19_TCIA01_335_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_335_1/BraTS19_TCIA01_335_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_378_1/BraTS19_TCIA01_378_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_378_1/BraTS19_TCIA01_378_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_378_1/BraTS19_TCIA01_378_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_378_1/BraTS19_TCIA01_378_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_378_1/BraTS19_TCIA01_378_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_378_1/BraTS19_TCIA01_378_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_378_1/BraTS19_TCIA01_378_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_378_1/BraTS19_TCIA01_378_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_378_1/BraTS19_TCIA01_378_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_390_1/BraTS19_TCIA01_390_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_390_1/BraTS19_TCIA01_390_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_390_1/BraTS19_TCIA01_390_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_390_1/BraTS19_TCIA01_390_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_390_1/BraTS19_TCIA01_390_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_390_1/BraTS19_TCIA01_390_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_390_1/BraTS19_TCIA01_390_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_390_1/BraTS19_TCIA01_390_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_390_1/BraTS19_TCIA01_390_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_411_1/BraTS19_TCIA01_411_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_411_1/BraTS19_TCIA01_411_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_411_1/BraTS19_TCIA01_411_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_411_1/BraTS19_TCIA01_411_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_411_1/BraTS19_TCIA01_411_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_411_1/BraTS19_TCIA01_411_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_411_1/BraTS19_TCIA01_411_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_411_1/BraTS19_TCIA01_411_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_411_1/BraTS19_TCIA01_411_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_412_1/BraTS19_TCIA01_412_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_412_1/BraTS19_TCIA01_412_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_412_1/BraTS19_TCIA01_412_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_412_1/BraTS19_TCIA01_412_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_412_1/BraTS19_TCIA01_412_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_412_1/BraTS19_TCIA01_412_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_412_1/BraTS19_TCIA01_412_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_412_1/BraTS19_TCIA01_412_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_412_1/BraTS19_TCIA01_412_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_429_1/BraTS19_TCIA01_429_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_429_1/BraTS19_TCIA01_429_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_429_1/BraTS19_TCIA01_429_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_429_1/BraTS19_TCIA01_429_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_429_1/BraTS19_TCIA01_429_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_429_1/BraTS19_TCIA01_429_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_429_1/BraTS19_TCIA01_429_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_429_1/BraTS19_TCIA01_429_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_TCIA01_429_1/BraTS19_TCIA01_429_1_seg.nii.gz
